Ativo;Data;Hora;Abertura;Máximo;Mínimo;Fechamento;Volume;Quantidade
WDOFUT;10/03/2023;09:00:00;5.570,415;5.605,398;5.570,415;5.604,860;22.533.674.604,41;402.902
WDOFUT;09/03/2023;18:00:00;5.580,641;5.591,405;5.579,564;5.583,870;3.009.497.326,14;53.869
WDOFUT;09/03/2023;17:00:00;5.559,113;5.590,867;5.556,422;5.580,641;16.044.768.180,36;287.662
WDOFUT;09/03/2023;16:00:00;5.546,734;5.559,113;5.544,043;5.559,113;10.664.389.001,49;192.109
WDOFUT;09/03/2023;15:00:00;5.565,033;5.570,953;5.541,352;5.546,196;17.254.548.630,94;310.626
WDOFUT;09/03/2023;14:00:00;5.574,182;5.579,026;5.560,189;5.565,033;15.291.925.332,54;274.603
WDOFUT;09/03/2023;13:00:00;5.565,571;5.576,873;5.562,880;5.574,721;14.911.510.978,72;267.746
WDOFUT;09/03/2023;12:00:00;5.553,731;5.567,186;5.547,272;5.565,571;19.210.352.288,36;345.654
WDOFUT;09/03/2023;11:00:00;5.529,511;5.555,345;5.525,744;5.553,731;26.321.487.456,83;474.954
WDOFUT;09/03/2023;10:00:00;5.558,574;5.563,956;5.527,897;5.529,511;33.133.966.332,60;597.396
WDOFUT;09/03/2023;09:00:00;5.553,192;5.564,495;5.533,817;5.558,574;29.977.097.432,02;540.061
WDOFUT;08/03/2023;18:00:00;5.552,116;5.564,495;5.550,501;5.563,418;2.659.244.809,88;47.867
WDOFUT;08/03/2023;17:00:00;5.558,574;5.560,189;5.551,040;5.552,116;6.979.907.097,70;125.627
WDOFUT;08/03/2023;16:00:00;5.567,724;5.568,262;5.558,036;5.558,574;8.661.459.456,50;155.722
WDOFUT;08/03/2023;15:00:00;5.559,113;5.569,338;5.553,192;5.567,724;12.702.821.410,87;228.467
WDOFUT;08/03/2023;14:00:00;5.545,119;5.560,727;5.541,890;5.559,113;13.830.295.240,93;249.091
WDOFUT;08/03/2023;13:00:00;5.537,584;5.555,883;5.533,279;5.545,657;21.170.867.354,26;381.853
WDOFUT;08/03/2023;12:00:00;5.547,810;5.558,036;5.517,671;5.537,584;39.216.234.923,94;708.463
WDOFUT;08/03/2023;11:00:00;5.571,491;5.577,950;5.544,581;5.547,810;27.341.161.509,26;491.604
WDOFUT;08/03/2023;10:00:00;5.599,478;5.601,093;5.565,033;5.570,953;36.021.743.780,27;645.384
WDOFUT;08/03/2023;09:00:00;5.606,475;5.610,242;5.593,558;5.599,478;21.086.391.592,67;376.420
WDOFUT;07/03/2023;18:00:00;5.618,315;5.623,697;5.614,548;5.617,777;1.862.159.418,10;33.139
WDOFUT;07/03/2023;17:00:00;5.619,930;5.619,930;5.610,780;5.618,315;5.442.114.068,82;96.916
WDOFUT;07/03/2023;16:00:00;5.623,159;5.625,312;5.610,780;5.619,930;10.241.428.916,69;182.284
WDOFUT;07/03/2023;15:00:00;5.614,548;5.629,617;5.610,242;5.623,697;13.453.789.504,62;239.339
WDOFUT;07/03/2023;14:00:00;5.620,468;5.621,006;5.600,554;5.614,009;14.878.682.166,44;265.260
WDOFUT;07/03/2023;13:00:00;5.625,850;5.628,003;5.615,086;5.620,468;9.835.382.409,09;174.991
WDOFUT;07/03/2023;12:00:00;5.600,016;5.632,847;5.600,016;5.625,312;33.000.315.195,94;587.091
WDOFUT;07/03/2023;11:00:00;5.596,787;5.611,318;5.594,096;5.600,016;18.216.203.017,95;325.032
WDOFUT;07/03/2023;10:00:00;5.601,631;5.608,089;5.588,714;5.596,787;22.786.544.928,44;406.914
WDOFUT;07/03/2023;09:00:00;5.593,558;5.603,784;5.577,950;5.601,631;21.467.394.682,83;383.802
WDOFUT;06/03/2023;18:00:00;5.584,408;5.587,099;5.576,335;5.582,255;3.664.970.704,88;65.667
WDOFUT;06/03/2023;17:00:00;5.595,710;5.596,787;5.582,794;5.584,408;6.952.660.002,60;124.360
WDOFUT;06/03/2023;16:00:00;5.598,402;5.598,940;5.589,252;5.595,710;10.165.864.220,45;181.767
WDOFUT;06/03/2023;15:00:00;5.594,634;5.601,631;5.594,096;5.598,402;7.998.781.755,22;142.880
WDOFUT;06/03/2023;14:00:00;5.595,710;5.599,478;5.588,176;5.595,172;9.212.516.140,10;164.663
WDOFUT;06/03/2023;13:00:00;5.601,631;5.607,013;5.589,790;5.595,710;15.331.081.511,81;273.877
WDOFUT;06/03/2023;12:00:00;5.630,156;5.632,847;5.587,637;5.601,631;29.664.337.069,48;528.871
WDOFUT;06/03/2023;11:00:00;5.642,534;5.647,916;5.626,926;5.630,156;20.663.907.996,31;366.581
WDOFUT;06/03/2023;10:00:00;5.632,847;5.647,916;5.628,003;5.643,072;21.801.308.407,96;386.634
WDOFUT;06/03/2023;09:00:00;5.638,229;5.644,149;5.624,774;5.632,847;19.444.555.070,30;345.255
WDOFUT;03/03/2023;18:00:00;5.628,003;5.630,694;5.621,544;5.626,388;1.990.388.097,63;35.376
WDOFUT;03/03/2023;17:00:00;5.630,156;5.637,152;5.627,465;5.628,541;6.251.487.876,57;111.014
WDOFUT;03/03/2023;16:00:00;5.633,385;5.633,385;5.624,774;5.630,156;7.779.656.692,43;138.206
WDOFUT;03/03/2023;15:00:00;5.632,308;5.635,538;5.625,850;5.633,385;10.040.335.545,23;178.319
WDOFUT;03/03/2023;14:00:00;5.639,305;5.646,302;5.629,617;5.631,770;10.757.729.058,49;190.786
WDOFUT;03/03/2023;13:00:00;5.645,225;5.649,531;5.631,232;5.639,843;10.292.048.466,22;182.481
WDOFUT;03/03/2023;12:00:00;5.638,229;5.662,986;5.635,538;5.645,225;25.520.085.784,68;451.784
WDOFUT;03/03/2023;11:00:00;5.631,232;5.650,607;5.619,930;5.637,152;24.013.933.605,79;425.884
WDOFUT;03/03/2023;10:00:00;5.633,923;5.638,229;5.623,697;5.631,232;22.312.987.769,52;396.249
WDOFUT;03/03/2023;09:00:00;5.624,774;5.646,840;5.611,857;5.633,923;24.331.339.678,20;431.998
WDOFUT;02/03/2023;18:00:00;5.644,687;5.646,302;5.631,770;5.640,920;2.919.333.508,95;51.744
WDOFUT;02/03/2023;17:00:00;5.636,614;5.648,993;5.632,847;5.645,225;8.597.402.387,06;152.431
WDOFUT;02/03/2023;16:00:00;5.627,465;5.644,687;5.626,388;5.636,614;12.808.574.763,39;227.204
WDOFUT;02/03/2023;15:00:00;5.636,076;5.640,920;5.611,318;5.627,465;15.705.272.409,74;279.037
WDOFUT;02/03/2023;14:00:00;5.636,614;5.645,763;5.631,770;5.635,538;10.909.519.086,02;193.511
WDOFUT;02/03/2023;13:00:00;5.634,999;5.640,381;5.625,850;5.636,614;14.099.773.549,74;250.256
WDOFUT;02/03/2023;12:00:00;5.646,840;5.652,222;5.631,770;5.634,999;19.084.174.129,68;338.213
WDOFUT;02/03/2023;11:00:00;5.650,069;5.662,448;5.642,534;5.647,378;26.834.139.256,74;474.734
WDOFUT;02/03/2023;10:00:00;5.638,229;5.655,451;5.632,308;5.649,531;29.185.245.824,46;517.145
WDOFUT;02/03/2023;09:00:00;5.624,235;5.648,455;5.611,318;5.638,767;27.039.775.675,59;480.215
WDOFUT;01/03/2023;18:00:00;5.611,857;5.614,548;5.604,860;5.609,704;2.413.684.005,80;43.019
WDOFUT;01/03/2023;17:00:00;5.623,697;5.628,541;5.609,166;5.611,318;7.833.445.372,09;139.387
WDOFUT;01/03/2023;16:00:00;5.630,156;5.631,770;5.621,006;5.623,697;6.469.955.377,45;114.986
WDOFUT;01/03/2023;15:00:00;5.629,617;5.632,308;5.616,700;5.630,156;13.057.380.492,91;232.132
WDOFUT;01/03/2023;14:00:00;5.629,617;5.632,308;5.615,086;5.629,617;14.342.259.931,51;255.010
WDOFUT;01/03/2023;13:00:00;5.624,774;5.638,767;5.623,159;5.629,617;15.997.908.160,35;284.073
WDOFUT;01/03/2023;12:00:00;5.644,149;5.666,215;5.622,621;5.624,774;28.784.882.797,72;509.815
WDOFUT;01/03/2023;11:00:00;5.646,302;5.650,069;5.630,694;5.644,687;21.739.389.145,35;385.351
WDOFUT;01/03/2023;10:00:00;5.639,843;5.654,913;5.621,544;5.646,302;31.346.828.648,67;555.907
WDOFUT;01/03/2023;09:00:00;5.653,837;5.655,451;5.629,617;5.639,843;30.722.081.457,79;544.715
WDOFUT;28/02/2023;18:00:00;5.673,750;5.682,361;5.668,368;5.673,750;4.116.045.244,13;72.505
WDOFUT;28/02/2023;17:00:00;5.661,371;5.683,976;5.651,146;5.673,750;9.934.972.444,68;175.359
WDOFUT;28/02/2023;16:00:00;5.660,833;5.667,292;5.654,375;5.661,371;9.533.923.202,02;168.418
WDOFUT;28/02/2023;15:00:00;5.657,604;5.667,830;5.653,298;5.660,295;11.242.421.191,52;198.628
WDOFUT;28/02/2023;14:00:00;5.664,601;5.669,444;5.652,760;5.657,066;11.669.040.904,36;206.183
WDOFUT;28/02/2023;13:00:00;5.657,066;5.679,670;5.648,455;5.664,601;24.317.540.248,16;429.307
WDOFUT;28/02/2023;12:00:00;5.646,840;5.657,604;5.635,538;5.657,066;20.912.863.465,04;370.308
WDOFUT;28/02/2023;11:00:00;5.624,235;5.656,528;5.622,621;5.646,302;25.486.926.439,59;451.863
WDOFUT;28/02/2023;10:00:00;5.633,385;5.650,069;5.611,318;5.624,235;27.822.071.395,17;494.459
WDOFUT;28/02/2023;09:00:00;5.631,770;5.659,757;5.626,926;5.633,385;28.960.845.810,21;512.975
WDOFUT;27/02/2023;18:00:00;5.636,076;5.640,951;5.632,284;5.636,076;1.891.991.532,83;33.570
WDOFUT;27/02/2023;17:00:00;5.642,576;5.645,826;5.631,201;5.636,617;8.384.087.979,93;148.677
WDOFUT;27/02/2023;16:00:00;5.619,826;5.643,659;5.619,826;5.643,118;10.342.186.440,84;183.615
WDOFUT;27/02/2023;15:00:00;5.632,826;5.634,992;5.604,117;5.619,826;24.089.578.009,22;428.734
WDOFUT;27/02/2023;14:00:00;5.639,326;5.648,534;5.627,951;5.632,826;14.963.458.581,70;265.364
WDOFUT;27/02/2023;13:00:00;5.631,201;5.649,618;5.626,326;5.639,326;14.728.184.726,90;261.300
WDOFUT;27/02/2023;12:00:00;5.631,201;5.639,326;5.603,576;5.631,201;26.322.598.533,92;468.107
WDOFUT;27/02/2023;11:00:00;5.627,951;5.648,534;5.620,367;5.631,742;26.403.810.242,69;468.480
WDOFUT;27/02/2023;10:00:00;5.633,909;5.639,868;5.616,034;5.627,951;27.174.807.089,95;482.851
WDOFUT;27/02/2023;09:00:00;5.624,701;5.637,701;5.608,992;5.633,367;29.510.840.823,87;524.861
WDOFUT;24/02/2023;18:00:00;5.637,159;5.654,493;5.636,617;5.650,159;3.364.768.507,10;59.579
WDOFUT;24/02/2023;17:00:00;5.636,076;5.642,034;5.634,451;5.637,701;5.506.753.418,10;97.658
WDOFUT;24/02/2023;16:00:00;5.643,659;5.645,826;5.634,451;5.636,076;7.392.429.913,49;131.031
WDOFUT;24/02/2023;15:00:00;5.637,159;5.647,993;5.631,742;5.643,118;13.469.209.388,16;238.796
WDOFUT;24/02/2023;14:00:00;5.624,159;5.645,826;5.617,659;5.636,617;14.177.982.577,12;251.797
WDOFUT;24/02/2023;13:00:00;5.630,659;5.632,826;5.617,117;5.624,159;10.818.360.205,37;192.336
WDOFUT;24/02/2023;12:00:00;5.629,034;5.635,534;5.619,284;5.630,659;20.761.472.757,61;368.866
WDOFUT;24/02/2023;11:00:00;5.607,909;5.635,534;5.606,826;5.629,576;27.031.906.454,05;480.496
WDOFUT;24/02/2023;10:00:00;5.598,701;5.618,201;5.588,951;5.607,367;35.756.337.758,37;638.021
WDOFUT;24/02/2023;09:00:00;5.592,742;5.603,034;5.580,825;5.598,701;23.935.566.931,82;427.918
WDOFUT;23/02/2023;18:00:00;5.565,659;5.575,409;5.560,242;5.571,075;2.229.895.403,27;40.063
WDOFUT;23/02/2023;17:00:00;5.568,367;5.571,075;5.563,492;5.565,117;4.248.338.296,08;76.310
WDOFUT;23/02/2023;16:00:00;5.573,784;5.574,867;5.560,242;5.568,367;8.737.562.981,81;156.942
WDOFUT;23/02/2023;15:00:00;5.565,117;5.575,950;5.559,159;5.574,325;11.891.309.941,90;213.586
WDOFUT;23/02/2023;14:00:00;5.573,784;5.582,992;5.561,867;5.565,117;15.635.580.626,92;280.648
WDOFUT;23/02/2023;13:00:00;5.562,409;5.587,326;5.556,450;5.573,242;19.876.449.651,91;356.496
WDOFUT;23/02/2023;12:00:00;5.554,825;5.569,992;5.541,825;5.562,409;20.933.157.165,84;376.723
WDOFUT;23/02/2023;11:00:00;5.571,617;5.572,159;5.541,825;5.554,825;34.109.195.434,62;614.026
WDOFUT;23/02/2023;10:00:00;5.588,409;5.612,784;5.568,367;5.571,617;34.970.111.947,16;625.349
WDOFUT;23/02/2023;09:00:00;5.577,034;5.593,284;5.569,450;5.588,409;22.022.094.675,50;394.621
WDOFUT;22/02/2023;18:00:00;5.596,534;5.601,409;5.587,326;5.590,034;2.331.494.951,41;41.650
WDOFUT;22/02/2023;17:00:00;5.607,367;5.609,534;5.596,534;5.596,534;6.672.865.191,22;119.071
WDOFUT;22/02/2023;16:00:00;5.595,992;5.617,117;5.587,867;5.607,909;20.697.097.039,19;369.374
WDOFUT;22/02/2023;15:00:00;5.619,826;5.623,076;5.592,742;5.596,534;19.570.807.600,29;349.102
WDOFUT;22/02/2023;14:00:00;5.635,534;5.643,118;5.608,992;5.620,367;19.950.718.912,36;354.768
WDOFUT;22/02/2023;13:00:00;5.624,701;5.653,951;5.611,159;5.636,076;31.769.733.103,26;563.966
WDOFUT;17/02/2023;18:00:00;5.601,951;5.612,242;5.598,701;5.606,826;2.783.955.012,25;49.675
WDOFUT;17/02/2023;17:00:00;5.600,326;5.603,034;5.598,159;5.601,951;4.735.106.832,31;84.550
WDOFUT;17/02/2023;16:00:00;5.598,701;5.603,576;5.595,451;5.600,326;6.554.809.054,61;117.074
WDOFUT;17/02/2023;15:00:00;5.605,201;5.617,659;5.595,451;5.598,701;15.880.213.493,02;283.245
WDOFUT;17/02/2023;14:00:00;5.618,742;5.618,742;5.587,326;5.605,201;20.242.919.586,69;361.461
WDOFUT;17/02/2023;13:00:00;5.631,201;5.634,451;5.610,617;5.618,201;15.778.030.051,76;280.641
WDOFUT;17/02/2023;12:00:00;5.646,909;5.647,451;5.624,159;5.631,201;26.016.510.130,02;461.815
WDOFUT;17/02/2023;11:00:00;5.651,243;5.657,201;5.640,409;5.646,909;22.585.208.248,92;399.686
WDOFUT;17/02/2023;10:00:00;5.660,993;5.670,743;5.646,909;5.651,243;22.831.118.898,18;403.433
WDOFUT;17/02/2023;09:00:00;5.680,493;5.700,535;5.658,826;5.660,993;28.338.636.563,83;499.110
WDOFUT;16/02/2023;18:00:00;5.665,868;5.665,868;5.655,034;5.663,701;2.769.302.672,22;48.927
WDOFUT;16/02/2023;17:00:00;5.657,201;5.672,368;5.655,034;5.665,868;10.164.196.772,31;179.395
WDOFUT;16/02/2023;16:00:00;5.654,493;5.681,576;5.651,784;5.656,659;20.824.442.089,59;367.459
WDOFUT;16/02/2023;15:00:00;5.675,618;5.675,618;5.643,659;5.653,951;24.935.589.644,36;440.978
WDOFUT;16/02/2023;14:00:00;5.678,326;5.682,118;5.670,201;5.675,618;11.649.952.261,48;205.241
WDOFUT;16/02/2023;13:00:00;5.684,284;5.692,409;5.675,618;5.678,868;15.152.978.599,68;266.584
WDOFUT;16/02/2023;12:00:00;5.691,868;5.701,076;5.679,409;5.684,826;20.973.194.678,45;368.595
WDOFUT;16/02/2023;11:00:00;5.696,743;5.706,493;5.689,159;5.691,326;21.923.285.908,43;384.797
WDOFUT;16/02/2023;10:00:00;5.690,243;5.709,743;5.682,118;5.696,201;31.169.369.987,03;547.337
WDOFUT;16/02/2023;09:00:00;5.649,618;5.697,285;5.640,409;5.690,243;33.357.366.282,67;588.328
WDOFUT;15/02/2023;18:00:00;5.660,451;5.666,951;5.655,576;5.663,701;2.326.559.049,00;41.106
WDOFUT;15/02/2023;17:00:00;5.663,159;5.672,368;5.657,743;5.660,451;7.906.220.429,72;139.562
WDOFUT;15/02/2023;16:00:00;5.664,784;5.666,409;5.653,409;5.663,159;8.826.709.380,74;155.942
WDOFUT;15/02/2023;15:00:00;5.672,368;5.675,618;5.656,659;5.664,243;13.251.647.452,76;233.900
WDOFUT;15/02/2023;14:00:00;5.663,701;5.681,576;5.662,618;5.672,909;15.998.241.424,87;281.993
WDOFUT;15/02/2023;13:00:00;5.678,326;5.679,409;5.655,576;5.663,701;13.868.308.431,91;244.731
WDOFUT;15/02/2023;12:00:00;5.668,034;5.685,909;5.649,076;5.678,326;25.063.166.242,41;442.243
WDOFUT;15/02/2023;11:00:00;5.669,659;5.676,701;5.635,534;5.668,576;33.119.597.837,33;585.785
WDOFUT;15/02/2023;10:00:00;5.661,534;5.686,993;5.653,951;5.669,118;39.938.074.722,55;704.396
WDOFUT;15/02/2023;09:00:00;5.643,659;5.666,409;5.634,451;5.661,534;27.197.190.143,50;481.248
WDOFUT;14/02/2023;18:00:00;5.632,284;5.640,409;5.618,201;5.637,159;3.934.315.711,18;69.908
WDOFUT;14/02/2023;17:00:00;5.644,201;5.647,993;5.605,201;5.632,284;12.220.380.193,81;217.014
WDOFUT;14/02/2023;16:00:00;5.656,118;5.660,993;5.643,659;5.644,201;10.266.842.106,37;181.635
WDOFUT;14/02/2023;15:00:00;5.666,409;5.666,951;5.639,326;5.656,118;19.019.960.884,94;336.612
WDOFUT;14/02/2023;14:00:00;5.617,117;5.676,701;5.615,492;5.665,868;28.901.741.714,29;511.959
WDOFUT;14/02/2023;13:00:00;5.600,326;5.627,409;5.587,867;5.616,576;19.179.984.227,93;341.912
WDOFUT;14/02/2023;12:00:00;5.591,659;5.609,534;5.580,825;5.600,326;25.218.886.862,66;450.806
WDOFUT;14/02/2023;11:00:00;5.584,076;5.625,784;5.576,492;5.591,659;39.580.301.125,46;706.410
WDOFUT;14/02/2023;10:00:00;5.593,284;5.619,284;5.568,367;5.584,076;53.494.926.167,60;956.620
WDOFUT;14/02/2023;09:00:00;5.597,617;5.609,534;5.584,076;5.592,742;28.974.009.054,69;517.536
WDOFUT;13/02/2023;18:00:00;5.614,409;5.614,951;5.600,867;5.602,492;3.250.095.445,99;57.969
WDOFUT;13/02/2023;17:00:00;5.620,909;5.628,492;5.613,867;5.614,409;6.739.476.289,43;119.913
WDOFUT;13/02/2023;16:00:00;5.625,242;5.629,034;5.618,742;5.620,367;8.682.741.384,20;154.394
WDOFUT;13/02/2023;15:00:00;5.625,784;5.632,826;5.612,784;5.624,701;11.100.044.081,40;197.422
WDOFUT;13/02/2023;14:00:00;5.629,034;5.633,367;5.614,409;5.625,242;12.403.008.637,11;220.565
WDOFUT;13/02/2023;13:00:00;5.615,492;5.636,617;5.612,784;5.628,492;16.289.435.373,11;289.579
WDOFUT;13/02/2023;12:00:00;5.610,617;5.621,451;5.603,576;5.615,492;19.233.600.079,07;342.639
WDOFUT;13/02/2023;11:00:00;5.654,493;5.658,284;5.610,076;5.610,617;34.720.676.353,63;615.967
WDOFUT;13/02/2023;10:00:00;5.639,326;5.665,868;5.637,701;5.654,493;25.332.754.704,31;448.098
WDOFUT;13/02/2023;09:00:00;5.674,534;5.679,409;5.636,617;5.639,326;28.677.078.984,20;507.013
WDOFUT;10/02/2023;18:00:00;5.664,243;5.668,034;5.659,909;5.668,034;2.236.095.985,84;39.487
WDOFUT;10/02/2023;17:00:00;5.672,909;5.675,618;5.659,368;5.664,784;5.753.506.423,71;101.512
WDOFUT;10/02/2023;16:00:00;5.685,368;5.685,368;5.666,951;5.673,451;7.642.065.486,16;134.700
WDOFUT;10/02/2023;15:00:00;5.692,951;5.699,451;5.665,868;5.684,826;19.479.054.111,39;343.032
WDOFUT;10/02/2023;14:00:00;5.707,035;5.711,910;5.689,159;5.692,951;14.764.718.864,53;258.983
WDOFUT;10/02/2023;13:00:00;5.701,618;5.716,243;5.692,409;5.707,576;14.459.261.040,28;253.537
WDOFUT;10/02/2023;12:00:00;5.710,285;5.717,868;5.696,201;5.702,160;17.967.192.719,87;314.842
WDOFUT;10/02/2023;11:00:00;5.703,243;5.717,326;5.679,951;5.710,285;29.321.351.870,66;514.414
WDOFUT;10/02/2023;10:00:00;5.721,660;5.724,910;5.698,910;5.702,701;28.042.225.803,15;491.052
WDOFUT;10/02/2023;09:00:00;5.764,452;5.767,160;5.718,410;5.721,660;32.431.537.495,12;565.314
WDOFUT;09/02/2023;18:00:00;5.733,035;5.751,993;5.732,493;5.751,452;3.933.858.216,74;68.484
WDOFUT;09/02/2023;17:00:00;5.730,326;5.737,368;5.718,951;5.733,576;10.341.184.107,68;180.516
WDOFUT;09/02/2023;16:00:00;5.718,951;5.736,826;5.712,451;5.729,785;13.066.417.791,20;228.219
WDOFUT;09/02/2023;15:00:00;5.696,201;5.721,660;5.687,534;5.718,951;19.751.116.390,78;346.422
WDOFUT;09/02/2023;14:00:00;5.710,285;5.711,910;5.683,201;5.696,201;18.279.312.851,58;320.867
WDOFUT;09/02/2023;13:00:00;5.715,701;5.730,868;5.699,993;5.710,285;17.946.346.129,39;314.007
WDOFUT;09/02/2023;12:00:00;5.727,618;5.733,035;5.710,826;5.716,243;20.629.144.722,85;360.689
WDOFUT;09/02/2023;11:00:00;5.631,201;5.735,743;5.630,117;5.727,618;55.330.475.171,75;972.495
WDOFUT;09/02/2023;10:00:00;5.658,826;5.672,368;5.630,659;5.631,742;29.713.097.858,61;525.620
WDOFUT;09/02/2023;09:00:00;5.633,367;5.677,784;5.621,451;5.659,368;36.394.958.714,33;643.715
WDOFUT;08/02/2023;18:00:00;5.653,409;5.656,118;5.645,826;5.652,326;2.260.501.472,48;40.002
WDOFUT;08/02/2023;17:00:00;5.647,451;5.657,201;5.646,909;5.653,409;5.604.152.283,28;99.148
WDOFUT;08/02/2023;16:00:00;5.652,326;5.656,118;5.636,617;5.647,451;13.986.140.912,99;247.712
WDOFUT;08/02/2023;15:00:00;5.669,118;5.670,201;5.643,659;5.652,326;17.615.979.921,29;311.603
WDOFUT;08/02/2023;14:00:00;5.672,368;5.680,493;5.664,243;5.669,659;14.910.503.464,99;262.829
WDOFUT;08/02/2023;13:00:00;5.681,034;5.701,076;5.666,951;5.672,909;25.312.906.292,37;445.396
WDOFUT;08/02/2023;12:00:00;5.658,826;5.691,868;5.651,243;5.680,493;24.622.787.241,44;434.181
WDOFUT;08/02/2023;11:00:00;5.638,784;5.663,701;5.637,701;5.658,284;26.312.214.331,00;465.621
WDOFUT;08/02/2023;10:00:00;5.630,659;5.651,243;5.629,576;5.638,242;26.471.739.781,81;469.295
WDOFUT;08/02/2023;09:00:00;5.644,201;5.646,368;5.614,951;5.630,659;25.805.689.396,30;458.497
WDOFUT;07/02/2023;18:00:00;5.658,826;5.673,451;5.658,284;5.668,576;3.565.116.864,86;62.902
WDOFUT;07/02/2023;17:00:00;5.654,493;5.660,451;5.648,534;5.658,284;6.020.270.271,83;106.482
WDOFUT;07/02/2023;16:00:00;5.652,326;5.654,493;5.638,784;5.654,493;11.106.843.436,76;196.669
WDOFUT;07/02/2023;15:00:00;5.608,451;5.659,909;5.606,284;5.652,326;28.459.050.243,06;505.042
WDOFUT;07/02/2023;14:00:00;5.639,326;5.650,701;5.599,242;5.607,909;22.874.889.367,16;406.697
WDOFUT;07/02/2023;13:00:00;5.640,409;5.643,659;5.626,326;5.638,784;15.668.531.325,33;278.002
WDOFUT;07/02/2023;12:00:00;5.638,242;5.661,534;5.634,451;5.640,409;20.194.906.179,09;357.456
WDOFUT;07/02/2023;11:00:00;5.619,284;5.651,243;5.616,576;5.638,784;25.750.688.316,36;457.269
WDOFUT;07/02/2023;10:00:00;5.600,326;5.632,284;5.580,284;5.619,284;43.165.934.319,22;769.073
WDOFUT;07/02/2023;09:00:00;5.590,034;5.609,534;5.585,701;5.599,784;26.957.274.691,82;481.377
WDOFUT;06/02/2023;18:00:00;5.601,951;5.605,742;5.588,409;5.597,076;3.773.468.065,69;67.422
WDOFUT;06/02/2023;17:00:00;5.627,409;5.627,951;5.598,159;5.601,951;14.369.041.127,34;255.940
WDOFUT;06/02/2023;16:00:00;5.632,826;5.637,701;5.625,784;5.626,867;9.632.329.641,14;171.101
WDOFUT;06/02/2023;15:00:00;5.659,909;5.661,534;5.629,034;5.632,826;18.013.735.823,98;319.210
WDOFUT;06/02/2023;14:00:00;5.657,743;5.669,659;5.655,034;5.660,451;14.056.193.337,89;248.243
WDOFUT;06/02/2023;13:00:00;5.648,534;5.660,451;5.640,409;5.657,743;13.979.429.600,66;247.404
WDOFUT;06/02/2023;12:00:00;5.644,743;5.664,243;5.640,409;5.647,993;25.407.438.694,36;449.460
WDOFUT;06/02/2023;11:00:00;5.625,784;5.645,826;5.619,826;5.644,743;25.892.744.705,48;459.635
WDOFUT;06/02/2023;10:00:00;5.611,159;5.633,909;5.603,034;5.625,784;30.626.021.727,96;545.287
WDOFUT;06/02/2023;09:00:00;5.613,326;5.639,868;5.609,534;5.611,159;30.311.388.653,94;538.850
WDOFUT;03/02/2023;18:00:00;5.584,617;5.616,034;5.584,076;5.607,367;4.241.478.544,51;75.735
WDOFUT;03/02/2023;17:00:00;5.596,534;5.603,576;5.582,450;5.584,076;8.197.322.646,15;146.614
WDOFUT;03/02/2023;16:00:00;5.585,159;5.600,326;5.582,450;5.597,076;10.993.674.371,02;196.666
WDOFUT;03/02/2023;15:00:00;5.572,159;5.585,701;5.571,617;5.585,159;9.786.504.162,02;175.388
WDOFUT;03/02/2023;14:00:00;5.585,159;5.587,326;5.567,825;5.572,700;12.301.663.365,09;220.616
WDOFUT;03/02/2023;13:00:00;5.567,284;5.588,409;5.564,034;5.585,701;13.389.158.456,42;240.057
WDOFUT;03/02/2023;12:00:00;5.551,575;5.577,575;5.551,575;5.567,825;28.743.105.100,53;516.091
WDOFUT;03/02/2023;11:00:00;5.555,367;5.564,034;5.534,784;5.550,492;26.195.287.099,56;471.934
WDOFUT;03/02/2023;10:00:00;5.514,742;5.567,284;5.493,075;5.555,909;37.009.619.831,78;668.388
WDOFUT;03/02/2023;09:00:00;5.546,159;5.570,534;5.502,825;5.514,742;45.435.081.396,58;820.912
WDOFUT;02/02/2023;18:00:00;5.488,742;5.502,283;5.484,950;5.496,867;2.451.127.423,41;44.609
WDOFUT;02/02/2023;17:00:00;5.490,367;5.495,783;5.483,867;5.488,742;8.041.298.251,97;146.447
WDOFUT;02/02/2023;16:00:00;5.484,408;5.496,325;5.470,325;5.489,825;14.440.199.371,44;263.424
WDOFUT;02/02/2023;15:00:00;5.449,200;5.490,367;5.442,700;5.484,950;15.845.756.090,89;290.057
WDOFUT;02/02/2023;14:00:00;5.462,200;5.462,741;5.440,533;5.449,200;15.399.011.595,93;282.561
WDOFUT;02/02/2023;13:00:00;5.437,825;5.471,408;5.432,950;5.462,741;20.640.457.120,57;378.639
WDOFUT;02/02/2023;12:00:00;5.423,741;5.449,741;5.422,116;5.437,825;26.157.589.899,06;481.354
WDOFUT;02/02/2023;11:00:00;5.412,908;5.437,283;5.406,408;5.424,283;27.375.025.755,67;504.957
WDOFUT;02/02/2023;10:00:00;5.457,325;5.457,866;5.377,158;5.412,366;48.503.030.962,20;895.571
WDOFUT;02/02/2023;09:00:00;5.474,117;5.480,075;5.443,783;5.457,325;35.423.864.871,25;648.553
WDOFUT;01/02/2023;18:00:00;5.498,492;5.504,450;5.491,450;5.500,117;2.606.851.055,34;47.415
WDOFUT;01/02/2023;17:00:00;5.509,325;5.509,867;5.488,742;5.499,033;16.181.330.444,72;294.232
WDOFUT;01/02/2023;16:00:00;5.533,159;5.549,409;5.495,783;5.509,325;32.244.908.391,33;584.395
